taz_id,SHAPE_Area,RESUNITS,CIE,MED,MIPS,RETAIL,PDR,VISITOR
607500104261,31.7824911132478,16.7387760167814,2157.0052440422,1544.78136484195,7326.83285178158,3317.86453189774,1676.99252428277,1843.12172986285
607500104226,10.1665790047629,167.608002574091,2132.28068063447,233.608571662832,15268.5578823789,13372.4431725075,2882.58223206356,3194.68328380511
607500104258,15.2928449359129,57.6086400988156,1795.2186211951,416.927002576673,6565.42326955901,1242.41108045119,2631.94978885054,0
607500104279,14.6968263939807,71.5800793857687,2383.57581840576,103.695856448585,10222.887307258,11615.4328440538,815.822387676204,747.576361417719
607500104260,12.2388350283719,67.4083765397194,1500.55131533569,1477.50990662757,8201.51589324535,2173.0826453944,1462.39408885806,0
607500104264,26.48275335286,35.5703195754859,1040.18640482581,6584.70052854863,5356.76929471081,1105.88954289518,1439.91825517198,0
607500104326,15.0879783924442,51.4316749279417,3253.38482885036,3976.80845235356,12045.1524566744,9325.63636692789,6995.50312537938,390.840962693392
607500104265,15.1314531243551,57.6943927873553,2802.96939437583,522.818260413251,8661.82506880585,775.735146091611,1269.34272882787,0
607500104329,17.5433468840225,21.7176347545744,2818.67538314685,801.101414280284,7078.12487667853,626.676316251419,1249.07750755115,0
607500104262,14.4505742089926,73.0074794774226,3304.78217054388,5370.92844045611,19167.6120266303,6872.87567702292,3409.20708668742,1453.22944931362
607500104328,49.4412330666886,14.562743591545,535.848286070557,200.804053301192,4528.56828424963,654.716680636542,918.241661545208,0
607500104360,15.2370943323225,84.72744027458,6236.55651973084,3875.80458005856,6077.73358753527,1856.32505667428,1980.43008344363,1698.61782276273
607500104356,13.7689494028159,94.1248284153732,9983.0419866231,2322.03627630888,25519.5941041181,10622.5243278248,10325.2612701827,738.545818021551
607500104263,13.9831629934823,115.639072558455,2303.27001230065,800.176612774613,12791.2404427646,2006.98511581971,3232.38740913395,588.779520330091
607500104228,13.0661113078827,124.137929165004,4234.15955186479,576.453071806912,13900.0040425517,12939.5805696222,9029.23580092459,3377.74560158341
607500104401,33.6435506323669,27.5238487791815,3971.0434091778,717.64125801788,3190.32914132253,1121.90893322916,1146.69823115771,0
607500104403,24.4643354715374,75.7837874712355,8648.09919918517,4937.26879033879,33552.4339483894,4309.0072944203,5633.13890787402,1780.59199893985
607500104370,21.5312691202168,40.452794265721,5512.02993828936,1938.29726278484,6881.15499243309,9289.79146018803,3597.83715337353,1295.65051851988
607500104296,12.3103686091015,60.8430197164233,9149.60417324345,3660.49152798594,19464.3237427388,10752.5618609126,1265.7622606426,974.788032839893
607500104272,8.41339257908441,72.8600257551169,2376.44919241078,1763.97331522299,8469.47284703486,4229.20952107434,2149.9056213027,0
607500104175,9.1003964156123,56.1514000778414,1885.30248754506,700.628819757958,11262.1467592524,11263.3554978059,2845.37055502079,428.442874566543
607500104251,9.3912820999486,119.791950452235,8953.19713593314,1061.1969584062,12707.3171405056,8903.47016627875,9385.51297489854,7511.11501595571
607500104183,20.5714696178698,33.8818768394912,9444.53671074759,2166.83595426158,12358.0864528591,12240.3991876821,2287.19682521507,946.748110941078
607500104357,12.2508561423696,70.5256832632174,18550.7035066728,15466.1027603375,23431.8317564111,5157.19058862277,8087.67965671625,226.106646573046
607500104318,202.767387874915,4.85778314907147,266.472831584396,63.7972414379579,797.741696508837,301.863138059255,110.20016697056,0
607500104250,28.640053011273,26.1172700939339,8437.97320852999,2348.28475958225,65558.1537946514,4328.27411147624,616.758634945519,96.7176980751294
607500104273,15.1799709777923,36.6930872802635,2630.96682190155,212.91213301582,1921.54517572353,1456.65627637556,700.13309087009,0
607500104298,7.6489243858632,90.2087620679404,9736.92459787535,0,5784.60418327259,2798.8248961601,2666.25723712112,278.209051710981
607500104271,12.6867214506391,52.1805418819729,2415.36003759712,0,5987.44130195853,11954.1522677917,5027.4612119577,218.338521167772
607500104316,15.625536661492,49.7262920840896,766.693666882102,384.114807063972,7271.68624422471,1106.64999062816,1568.58612481472,0
607500104409,9.49235060008604,60.7857868202603,1281.13683452545,568.036330216366,5334.18982644204,3462.9989330253,1941.14195485289,0
607500104317,11.3429643203388,44.7854710332744,244.204241657815,346.117636371329,4540.43568731436,3677.08112465913,2154.46326990386,0
607500104182,13.8302442118247,45.4800356643169,10225.5605782496,7031.90764461337,27286.2860713152,8995.86428803813,1555.50398608339,354.151374696064
607500104406,22.5404268391786,16.9029629615428,1230.94385913639,0,2628.52165235035,435.972223157692,489.076807580177,0
607500104176,1706.917134463,0.0298784275875494,234.662241015007,27.1835105894567,407.118181644257,83.4762257189638,224.833410041746,4.23687820221877
607500103894,1674.93687075444,0,62.1683132171409,21.4891681164005,247.186629674892,37.1315487084516,54.6145956884909,0
607500104297,12.428165143142,49.3234514459491,7089.38117455086,260.054478096749,4135.1236814196,1077.55246617316,1199.05069077901,0
607500104322,16.7911545423884,35.6139894067665,823.528838656801,899.104344605274,5642.97111081929,3369.86952607437,1283.29472196823,1691.30716582402
607500104319,19.9227107818917,21.9347660458536,880.603056083421,1337.1674312621,6085.21607964076,525.430505647586,1722.85791706608,0
607500104468,776.789777406566,0.263906665564555,542.664195977661,78.2901652015046,919.862774695109,788.459140186959,4091.65400014845,11.1510221322936
607500104321,11.0821166391874,46.2005604768245,164.589496698687,1259.68715675092,5468.35969815633,9664.12856739731,2323.6535797631,2120.9847148589
607500104110,1540.5041060571,0.45504584976031,289.735676941751,38.4010660973904,522.014837116048,85.8296965779715,310.107579799137,4.69456716899653
607500104113,1543.95593383666,0.483822098564521,291.285515437241,97.7994233454426,519.731154506441,174.939578313492,314.981139903082,25.6147206881254
607500104431,19.0103390827947,26.0910653849886,417.825266840654,170.012748637667,4668.7752182352,769.318208176326,2794.53195277725,0
607500104466,1026.94558024998,0.0301866044279132,35.0661229694704,0,80.9371028012673,30.1320737876563,28.2702419274573,0
607500104137,1565.32725585596,0.448468521437792,263.607497062563,38.9956795115161,524.048883025061,79.3316538349645,275.078580781846,10.8641818740329
607500104430,19.0243047868505,22.3398439397248,3981.48583344577,1771.89129262161,4738.25461744629,4741.14565607378,2875.74240493742,0
607500104147,22.4610614371754,23.5073485497041,1004.18228511094,160.544505436047,5900.21092149534,1226.92331691808,2044.24889395495,0
607500104152,19.6744911335619,32.7327398522358,772.218193439469,385.067138385929,3983.88956887903,4624.00777648626,1464.33266326539,0
607500104112,18.403843383544,21.7889269998113,2237.79344029982,2650.09862253067,6485.92783107101,8234.5299751631,4804.26822579131,271.573708591164
607500104141,20.9564121439415,24.8134077736362,1525.64283334364,513.112641903672,4518.52155557914,3827.84989381836,1523.44780111752,0
607500104144,19.6681997410662,22.0152330005028,1081.44112221869,727.316184924232,3347.23059897252,3665.40918584814,1388.79004482386,0
607500104432,19.1236583527098,27.3483237544814,1570.67227650737,1286.62620646083,3301.77410804104,700.232128864742,1535.16651775156,0
607500104111,18.8397752847154,30.3082171294925,2488.77703111672,1821.09390804862,5697.46710764028,6490.62943437584,6119.12818798474,472.670181327725
607500104142,19.7631925069525,36.4819600753451,2446.87187978299,3255.6480931593,6727.00020268642,3184.20214638206,9624.15358414832,140.159541482255
607500104146,22.4075412401049,27.4014892317175,447.304766399844,3383.05747996673,4598.89815200079,4267.67037825843,2719.75400366214,0
607500104145,19.3994730030285,36.5989323467271,2835.23165765448,431.042637018777,4443.05883910063,2993.12254466579,5284.78273528332,0
607500104148,22.4134408116148,18.6495238956523,4587.11363704236,658.221114910428,2579.56823702137,1382.83096560251,1220.69610953361,0
607500104223,19.6990034038263,21.1178195907717,1619.0666779521,328.138427487375,1861.82007526717,1128.53424837126,1643.17957291752,303.670184596145
607500104143,20.8750905556705,19.3532094590247,794.200147577156,392.812667237631,3254.83617993425,377.962432256696,529.003693207946,0
607500104150,19.7468987010512,25.8268403419141,303.946462219938,140.275191660984,2793.55258945363,1154.96617191772,2037.68706211361,607.690360986214
607500104379,22.5928123529736,25.6276195700706,636.175779068438,926.799181654074,4734.55886451079,6076.09171692749,2948.76967768165,0
607500104380,22.635473926121,22.7960767105717,1386.84969011292,3164.36935377543,6692.50400916878,6149.55094177939,3700.12133491711,0
607500104154,19.6400390122,31.9245801706668,1398.16422884611,261.201110487273,2751.67477856993,638.746185392368,2189.71051805374,0
607500104149,22.359786523674,28.2203052042519,646.965031829966,848.576974557015,2218.17860145878,595.39924434898,2091.70154422007,0
607500104128,20.1487082799176,43.5263634678812,625.300630937098,771.662370808001,2898.25030908825,4464.95123906613,2975.47610333685,0
607500104163,20.0558329258497,22.1381979816821,3295.5001292822,1056.65020636894,2924.88475631409,1537.35823957028,2273.80234810507,0
607500104383,23.0483090381797,19.6109831420283,1275.01761414775,0,3742.57390670654,544.161395060439,1762.51541632437,66.1219874080776
607500104168,28.0641763723809,16.5335334927784,945.440181387693,211.657734799793,2691.0463716414,998.105186780638,2206.87039513306,114.451960299147
607500104165,19.8907060466801,24.9865439081763,1005.7963730925,320.551718226422,5661.78997043679,923.496629877846,3937.26596814653,0
607500104172,35.7945199391739,12.8511291890961,226.040187541253,396.764645094658,2047.57600114615,435.262158187211,1136.79412572502,0
607500104381,22.8223111527569,23.3981561475423,418.713071434295,316.006558307256,2083.88185060105,1649.00039036817,2103.29268051371,0
607500104390,25.9856171258686,15.8934074184007,692.575431740815,2032.73987083477,5551.10926560987,2301.00365561363,2219.7664084944,153.354064315561
607500104384,22.8833224488345,15.4697815752725,2522.14249609281,1200.9619696374,3286.36718589045,1127.28385738907,1523.77348516434,0
607500104389,29.2632895539744,16.2319413586053,1159.13147554504,832.37395286928,2815.8488418746,2637.19496940557,1312.90776210024,0
607500104388,60.5700618726472,8.10631498168785,370.843273154119,272.213689242504,546.78828081165,719.282738914857,1063.46267460375,0
607500104173,31.0893253302656,14.47442153278,157.546037039014,285.725081057078,3241.27329652602,387.335520217193,1943.88264647117,0
607500104222,37.8697707909403,11.7243910044002,73.1454123472718,166.96694666852,2158.92513454449,436.311064337174,871.645096090648,0
607500104171,32.1187673784956,13.7925591844661,448.211471827482,152.496512156919,2272.19180424907,702.860098395763,1503.60689222259,86.2424129593029
607500104186,37.2808460769245,13.6531236160719,374.079493025028,384.004160486612,2454.02155871746,489.044695025979,1350.80088837282,0
607500104385,29.5309041141016,15.7462161741927,1961.97853530441,1680.1381972016,3340.63595272357,558.533525972333,1879.28550326704,0
607500104387,42.4304944417516,9.75713352971498,966.639690147971,84.9860471211407,1799.43696166007,72.6835744097609,1163.00789442233,0
607500104174,16.3576575642528,16.07809669367,937.298017138209,197.583302334378,2122.24763011694,346.871181140242,744.849924394204,0
607500104386,30.5938139466017,15.591387227253,1713.41827767841,105.642271527215,5480.65044432373,2214.95757666158,2496.41970541184,0
607500104189,16.2596246589697,18.5736144796799,489.187184011172,333.525534183126,3830.96174152073,6525.55038787244,3301.61372884986,0
607500104054,29.5360494261019,14.8970498272243,1752.87491069292,1550.54588849407,5161.9293359275,4130.07163687224,4221.41763785826,0
607500104188,51.1348727133426,8.27224118404087,872.027202452876,571.273544842085,2223.82483745439,308.947674291909,457.6915665988,0
607500104055,29.6623931025714,12.5748451485415,1208.87077033887,1267.93545854328,2906.1377381762,545.471835129762,1684.52355908089,0
607500104219,41.9911514314189,13.8124338159022,1766.89605954663,826.697978422807,2723.83576303697,1584.0241987323,1403.79575197584,0
607500104099,35.073929945851,9.66529842887199,1076.29798138619,0,782.119370208898,485.545817827994,984.178278661452,78.976037309662
607500104100,21.6099235867229,20.6849412588685,817.633617679972,380.750999279575,878.485290510871,1107.03769515864,1549.14939266922,0
607500103991,60.676568346001,10.8938263652408,1601.59024560928,1224.78910765391,5004.38650828896,3981.27327541788,2750.567551024,45.6518896092541
607500104102,111.625162732498,3.78946815973464,71.0950811244779,0,463.300556380229,278.915606820753,296.743128423287,269.473291358908
607500104101,21.247713706509,14.5898050153525,0,152.110483256837,2253.23066101619,536.198866257779,1350.40411388874,0
607500104057,39.7613872291855,10.5630117374706,1410.61476745536,461.50301281568,1365.29441709602,429.084626792824,989.326649325908,0
607500104216,47.0148077783262,14.6124175012943,126.173013999531,189.76999846659,2161.68064494038,653.389888242007,601.916743623183,0
607500104056,121.754799169834,4.34479793492253,277.171825916504,151.566920777052,897.040615603599,206.176677807864,494.608840149281,0
607500103994,38.0030653644269,6.92049437270352,539.298601401363,1214.74411491059,4830.47875848024,2601.55329713338,1264.00329919082,105.912508935862
607500103893,21.1260265519961,64.6122448365015,316.955012033124,594.101307650498,5555.70635638108,2097.46020582433,1913.8004915638,134.620677153854
607500104460,24.1506878026805,57.0584163589352,4835.30742288173,397.876867048627,5856.68620105724,6982.20280009104,3259.41027614391,522.428185196434
607500104049,23.8270509496361,15.276754171945,0,135.644146933314,1477.85808971621,392.914759774037,4020.09464798928,0
607500103895,13.5172015655792,58.665989121545,5156.46671848777,949.900757024763,5234.44143795071,4676.26377348406,2101.174556154,339.271407454483
607500104017,107.131715037291,3.78039313436758,206.642822737357,25.8560221782672,559.264826285515,430.171401474889,623.298151968877,0
607500104446,26.8602571059851,40.1708738580754,1776.15574608069,1934.56822825502,5481.81647774291,5552.59018599518,2123.69523400018,572.891016615444
607500104453,15.8172225269004,44.0026685352825,8964.08960289094,1790.51663159157,3653.16982180205,4513.05530276236,9313.58206217692,543.078911951259
607500104451,73.0513299772544,10.3351985547023,2566.75682781385,833.482429669085,6611.70714003958,4366.57347784524,5840.7287058682,128.799845299595
607500103891,10.6690740322986,56.5184943111775,1911.31863348844,718.712793330198,13820.5995715855,7264.36050264262,5120.59433036194,0
607500104021,48.68286721943,10.3732591945293,112.092822622864,0,908.841293191976,221.26880800687,1310.56372896902,0
607500104308,31.4182675444814,24.1260915779916,2959.67942434602,102.870089683468,7924.75268241623,5673.06901144864,11878.3443253717,594.303933963403
607500104459,11.6506284605624,50.1260513093221,2698.48103957838,475.510829201446,3452.00262253136,4482.5049718802,5762.52175814033,237.755414600723
607500104050,95.9225639517202,6.79714942073656,158.064999259521,106.58597496566,868.2941381959,365.169555076012,569.594866412244,0
607500104462,90.7484410789901,5.61993125100718,1618.51816134399,527.138531871432,11343.5337043859,3513.70223233314,7996.29163181296,0
607500103997,37.2901213308558,7.58914130337867,1355.53326714906,105.282575113303,2227.98953274667,326.601243582505,196.432721015013,0
607500104023,88.2503869560306,2.75352900289345,621.810304665754,0,328.395160629033,145.313810424303,339.352619665239,0
607500104073,14.8024422184711,16.9566613600283,1222.43341557654,1051.17789148223,4167.01508370226,3171.50368210315,1987.57742579041,0
607500103892,14.1534146725466,82.4536005621054,3920.60865054947,2475.8689553533,9688.33339321129,12057.7262765448,8406.6638866161,1472.71880901159
607500104022,28.2092933620536,15.8103924928495,1519.0029558713,253.746164717077,3261.47836527381,2181.55056952905,1161.42576063504,0
607500104455,20.8485642260849,115.115840782801,6903.54493667825,1660.68989809289,31828.9543972406,6404.51776688481,3854.60596367844,0
607500104020,33.6252608224715,21.1745569427428,457.245523868919,96.1182135378436,3458.85792868778,1157.25496392268,2040.96558127325,0
607500104452,29.6940965305299,20.5764805597572,4953.37515484851,1397.58419513899,13007.0972054292,3818.46943494047,4386.15803198764,460.832340392335
607500103976,50.3788502622977,7.7810429963973,3219.58518615471,493.937433475384,8254.95218399675,4746.17818300911,8892.50146971432,0
607500104457,70.9587616088754,2.62124078524977,1065.33708151052,335.983879360967,5382.33744981577,2907.05467968875,6664.11010111052,0
607500104343,88.8817218461568,6.3005080051137,591.122661765489,91.3686169813006,578.769165712605,224.613110382303,901.816462767658,0
607500104471,92.2374942076505,24.339342902637,14891.5472151462,2854.84771959643,101318.515645722,12710.8830315856,819.688356123285,1641.02463212238
607500104456,18.5848359649555,85.9302714864628,7196.99653266864,496.856685601751,12965.7318716387,6033.35968159398,2090.8443891177,1703.53938338222
607500104307,54.8510215120158,34.7122067650628,3048.58497418082,317.496365973513,7895.8967045878,5355.65230878422,9235.17896360476,795.60961303957
607500103927,13.5037667959961,76.6452809527842,8961.35143831722,1811.56860671301,24630.3127878821,10673.9846872013,4093.30232334797,695.657748087396
607500104454,35.2736180506157,60.3283733737332,4120.87015829846,2040.84536768248,16966.0225707851,4476.74519164454,3596.96586321077,2665.81669805087
607500103917,48.4421957990944,27.8682660381229,3695.20821769492,1579.84168012117,37876.0287334931,4366.17284809278,524.831700557952,350.355711999275
607500104458,23.6402897920735,3.76475926406966,4977.3501524272,166.791525598053,14506.54805911,29795.2777311627,1642.11184978859,2586.26271241819
607500103971,48.7305637737185,23.2092533394817,4040.91364332217,797.487182386327,26334.4172654967,5673.37987887398,362.400896529837,0
607500103928,29.4765280556345,82.3366983865685,2016.89289484132,594.43907257085,13441.2370158454,1509.09903351039,573.032209496303,0
607500104178,405.26934495867,12.9568151781515,685.68225911175,310.630452478063,1911.50653173386,648.553864903857,1279.63786664616,0
607500104461,75.8621480603047,14.6977119487002,1521.21977759268,630.828433199098,12690.1231327477,5248.63861860967,11238.2396465004,124.805324421788
607500104337,45.7085337338283,17.3271801850395,3253.96567884049,357.394969069199,4858.17377763873,1507.18026531257,2831.13435126946,0
607500103929,26.8913777971058,21.4938782371429,3660.91320209689,1107.60408874273,25203.9521780451,4566.66820594134,8223.15619781294,316.198004585512
607500104179,59.5388248873879,2.93925854819936,1884.75335568423,492.569345388816,6264.71887386899,4281.79428267491,10797.6434069021,0
607500104305,19.5991722485245,31.2258085310758,6023.06048965344,1352.76121173924,9726.02299642276,7001.5712020864,2275.45324029475,163.884472225189
607500104196,20.2355930442105,25.4502054313325,943.733151693509,593.212166985856,9269.1624895898,2444.94934701976,8415.02394458951,0
607500104309,67.8611175662224,22.1481763623078,1128.99702727759,659.715041626187,9735.17713372924,1514.0923651859,1792.499215494,106.570599768603
607500104306,17.988797971287,81.9398829400799,5600.54096781834,1050.15354723273,29508.0861348972,4016.88873905511,6228.0425951098,271.001987335746
607500104197,59.3339367709533,10.5336007353209,2386.15550737078,3248.88268823533,2842.30255361312,650.942817920481,2014.56378095101,0
607500103974,200.738180779709,1.78839919045579,199.473761515963,32.201148654892,813.064058695992,525.44064905993,824.118258706079,0
607500104463,48.7847771045293,17.3619733505221,757.797866346461,193.175013996836,1549.6637370714,382.639854231637,1054.59126911176,0
607500104464,69.7562931528293,11.91290365988,314.007511150434,152.387684602315,3069.90223134175,619.341969696503,2593.48643431553,0
607500103978,22.0927897705969,22.1791817641852,3890.68111780062,1546.11528714498,4598.37807062315,2288.30313079262,1454.9090600943,0
607500103931,11.9969321258383,32.3416016636743,2473.63239941031,396.4346843104,1882.64797725708,1601.90953807344,1997.51067594921,230.892362392727
607500103982,11.8551881116316,34.2466096848905,1026.5547779929,313.786670019194,3457.05185055555,1552.8222603181,3244.82409201568,0
607500104338,46.9914836990112,19.4077719665445,693.849128255682,68.7784199516137,3424.5141317678,924.380261713551,795.612248369734,58.9468512580353
607500104198,14.2808345284665,31.7208352983167,1834.55665337881,252.57627576386,3900.47233507029,4959.86420533129,2771.54671326132,193.966255576904
607500104465,23.2198114791772,21.9209359411231,514.000727813958,232.215494291819,3672.76883692519,742.297154972885,1208.32161041275,0
607500104180,22.5780796953276,20.0194173330666,1049.46923386507,930.504289270788,10160.0314595165,5249.02921768522,2633.57206646344,0
607500103977,20.8192152432222,34.4873709989501,3036.28159186161,530.279353521462,8415.11065394439,2898.13997766526,4380.13627961736,133.050163881744
607500103986,14.1959964982797,27.6134190401853,3388.27922406356,195.125435564575,3948.22582597793,5645.67623059871,2565.1598325213,0
607500103932,31.1587385997725,14.8273011284023,261.948986601774,103.726920448044,1069.71596084584,902.539745309372,870.991613254785,0
607500104012,101.366452674142,3.0088850103147,557.640111780487,0,294.456392747125,313.437031303995,1888.99773986908,0
607500104122,30.7479835367379,12.7162810378388,355.53550973313,105.112583924028,569.79346236045,274.066752700429,756.504893148769,0
607500103988,62.6023963435312,7.12432791793738,1174.74736264787,0,1221.26315389683,859.1843626056,4432.97726938653,44.2475074723913
607500103990,17.3089108827186,18.6609083719119,765.963848900335,160.03317705943,2233.30053877594,456.52785744535,2381.66342638916,0
607500104184,494.122488390989,1.67974544672664,124.624969408947,47.5307247732793,409.827532155877,92.8899232039831,369.902209055849,0
607500104011,62.0006156896642,6.24187349908067,458.301900455755,1042.79609614874,2527.5716741975,1016.57055012935,9950.11086805776,0
607500104185,97.0198038302794,5.49372374461196,302.309413563731,52.1130717687768,428.500144905728,320.645876118449,1195.70433478649,0
607500104200,47.2896641525202,16.8324308126341,370.334624147816,162.826277961411,1509.06125638443,391.903819410237,1283.15565541538,0
608100101943,0.132803037707989,0,0,0,0,0,0,0
607500104443,31.9493775604025,20.0316891554471,1566.60329001319,0,1647.76293060705,1592.20629271499,2658.98763878547,72.458375616969
607500104010,123.789299747598,6.62415896747095,574.985076619122,69.9091118347483,2005.90843074721,985.70716733025,3073.20584877436,0
607500104014,26.3787387140443,22.4423163828077,749.618858367634,260.967746586568,2429.57029503,1194.44679829308,1590.75081090435,0
607500104015,17.6074420179274,22.7744609121366,362.176402086522,222.973899104859,3079.66369815613,847.539352099289,1495.39041350762,0
607500103961,39.8502313528494,9.63607956500717,1884.78203137532,573.622767647132,1503.05275444071,3567.4322375003,2282.52125300387,0
607500104041,24.7742323723312,14.7330498283226,287.072466791865,0,2371.09263839816,615.276379542801,416.925127881492,0
607500104045,15.2036797542762,23.6784782249012,1207.53661591934,0,4619.99996943135,2851.9411550881,2391.52630071502,0
607500104469,46.9655798565815,10.816431981704,489.613884683627,127.795718020054,1928.26321481708,402.039111571918,516.080075536498,0
607500104036,51.9924859260833,12.1171355586971,490.301618511596,53.2769293612553,1773.66014256566,530.92287295599,846.795440067866,0
607500104013,48.4267439597832,6.19492403307437,74.4629868775539,74.4629868775539,1142.26139271181,1532.47965755516,2313.47373040485,0
607500104005,13.5282429760579,22.5454259314965,1935.2845780738,0,2031.01023899606,923.475430039953,1510.46961798098,0
607500103975,74.0681246663217,8.69469833212644,817.058623701285,354.592479805852,6189.58562897779,3377.91730419985,8222.37639664335,70.4621593095775
607500104341,20.1353737917095,16.6373866939551,488.096228143852,1061.96190948311,1386.16746273128,3128.1763453497,2607.59996527197,0
607500103989,25.9185971582291,13.233740927645,1438.11795725085,373.515585774144,1738.05703005409,1236.25518018543,1930.7372113738,0
607500104199,13.0899453264901,22.8419594232311,350.956393278675,211.612801345653,2400.92675837227,709.934210435073,1756.3098566558,0
607500103987,11.9907125806359,30.1066344116185,4223.10180979374,0,2619.61078532784,436.337704270327,2161.08924517527,0
607500104008,22.9217639825728,22.642236452421,990.586938128459,66.4870295828315,4090.95914569637,1241.09121887952,2373.37754813989,0
607500103960,14.2222650712247,21.3749356011561,1231.37910257581,454.498630677213,1670.54965443377,563.763926480491,1123.4497402476,0
607500104042,33.315144404028,18.0998765212344,274.529802094875,180.158306601076,2565.25977986357,974.661841660036,957.40242375007,0
607500103958,30.3093421953278,15.5397631847188,770.257561168675,212.112818502245,2184.47499036143,97.6926513587102,1092.73239209743,0
607500104074,25.3272492590506,16.819828937711,382.039119251859,221.382114680154,1621.77106482742,1778.83510124576,1763.83149796799,0
607500104340,26.1313288162757,13.1260068101231,291.565731447019,104.510567342408,572.531160018225,784.422412810211,1548.06517052451,0
607500104075,28.7805745225762,15.1143612389939,96.2454727172713,0,1032.91892163864,621.530330673844,1356.71370873332,0
607500103930,57.8184298878224,15.600561996409,264.638801670792,155.348390079541,2414.61070926459,514.247793613336,999.300743934056,47.9085994789944
607500104076,19.6973678522746,16.0427526342566,869.151661704031,0,454.933880872069,110.826990508172,1425.31734242644,140.62792657244
607500104044,69.5698542927748,11.1973786335916,86.2729994336547,76.5848951986858,817.250525791382,293.517935427396,610.422437012498,0
607500104203,24.1812952552494,14.4739972075739,1128.39282230246,389.267816328266,2379.235660981,1414.06817290223,1451.41108569778,0
607500103995,58.5255371477716,7.0054888853867,517.68854207182,269.113292548392,2186.08843652231,945.501787711606,841.957244673939,0
607500104208,42.8207819013881,13.7783565316185,1408.87198507798,450.015136210657,1194.60686443798,998.510491902391,1507.49232343904,0
607500104127,29.1835405471251,15.8308413351687,721.125662118237,268.164857768464,1990.19717659726,2503.05475725412,1951.95644298244,0
607500104342,26.280416302432,13.6223108447057,2890.82178629604,0,2312.10188228171,105.40167888222,1630.98634004642,0
607500104081,59.6614972196809,11.8837111544381,322.083770865561,0,1190.26513428789,339.247269063226,1368.62136897671,0
607500104079,17.5601360958808,18.3369877227509,625.849363580845,0,1988.36727741481,836.155250724072,3311.36385746124,0
